date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:04:26	257512/257512	---M--	200	added ('OK')	image/jpeg	etag:%223ede8-5c1194d0-0;;;%22	https://themezinho.net/unicord/images/news03.jpg	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/news03.jpg	(from https://themezinho.net/unicord/news.html)
21:04:26	14066/14066	---M-Z	200	added ('OK')	application/x-javascript	etag:%2236f2-5efaf111-0;gz%22	https://themezinho.net/unicord/js/jquery.form.min.js	C:/My%20Web%20Sites/final/themezinho.net/unicord/js/jquery.form.min.js	(from https://themezinho.net/unicord/say-hello.html)
21:04:26	21068/21068	---M-Z	200	added ('OK')	application/x-javascript	etag:%22524c-5efaf10e-0;gz%22	https://themezinho.net/unicord/js/jquery.validate.min.js	C:/My%20Web%20Sites/final/themezinho.net/unicord/js/jquery.validate.min.js	(from https://themezinho.net/unicord/say-hello.html)
21:04:26	2346/2346	---M-Z	200	added ('OK')	application/x-javascript	etag:%2292a-5efaf11a-0;gz%22	https://themezinho.net/unicord/js/googlemaps.min.js	C:/My%20Web%20Sites/final/themezinho.net/unicord/js/googlemaps.min.js	(from https://themezinho.net/unicord/say-hello.html)
21:04:28	69496/69496	---M--	200	added ('OK')	image/png	etag:%2210f78-5c119215-0;;;%22	https://themezinho.net/unicord/images/case02.png	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/case02.png	(from https://themezinho.net/unicord/case-details.html)
21:04:28	18000/18000	---M--	200	added ('OK')	image/png	etag:%224650-5c119216-0;;;%22	https://themezinho.net/unicord/images/case04.png	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/case04.png	(from https://themezinho.net/unicord/case-details.html)
21:04:30	706927/706927	---M--	200	added ('OK')	image/png	etag:%22ac96f-5c119216-0;;;%22	https://themezinho.net/unicord/images/case03.png	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/case03.png	(from https://themezinho.net/unicord/case-details.html)
21:04:31	29485/29485	---M--	200	added ('OK')	image/png	etag:%22732d-5c119216-0;;;%22	https://themezinho.net/unicord/images/case06.png	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/case06.png	(from https://themezinho.net/unicord/case-details.html)
21:04:31	397902/397902	---M--	200	added ('OK')	image/png	etag:%226124e-5c119217-0;;;%22	https://themezinho.net/unicord/images/case05.png	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/case05.png	(from https://themezinho.net/unicord/case-details.html)
21:04:34	293574/293574	---M--	200	added ('OK')	image/png	etag:%2247ac6-5c119217-0;;;%22	https://themezinho.net/unicord/images/case08.png	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/case08.png	(from https://themezinho.net/unicord/case-details.html)
21:04:34	448304/448304	---M--	200	added ('OK')	image/png	etag:%226d730-5c119217-0;;;%22	https://themezinho.net/unicord/images/case07.png	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/case07.png	(from https://themezinho.net/unicord/case-details.html)
21:04:34	5564/5564	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215bc-5efaf11a-0;gz%22	https://themezinho.net/unicord/js/jquery.easing.min.js	C:/My%20Web%20Sites/final/themezinho.net/unicord/js/jquery.easing.min.js	(from https://themezinho.net/unicord/case-details.html)
21:04:35	5889366/5889366	---M--	200	added ('OK')	video/mp4	etag:%2259dd56-5c10f2ab-0;;;%22	https://themezinho.net/unicord/videos/video2.mp4	C:/My%20Web%20Sites/final/themezinho.net/unicord/videos/video2.mp4	(from https://themezinho.net/unicord/index-video-bg.html)
21:04:36	37868/37868	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:33%20GMT	https://themezinho.net/unicord/popper.js	C:/My%20Web%20Sites/final/themezinho.net/unicord/popper.js	(from https://themezinho.net/unicord/js/bootstrap.min.js)
21:04:37	1689297/1689297	---M--	200	added ('OK')	image/png	etag:%2219c6d1-5c119215-0;;;%22	https://themezinho.net/unicord/images/case01.png	C:/My%20Web%20Sites/final/themezinho.net/unicord/images/case01.png	(from https://themezinho.net/unicord/case-details.html)
21:04:38	37866/37866	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:35%20GMT	https://themezinho.net/unicord/Version/	C:/My%20Web%20Sites/final/themezinho.net/unicord/Version/index.html	(from https://themezinho.net/unicord/js/swiper.min.js)
21:04:39	37866/37866	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:36%20GMT	https://themezinho.net/unicord/version/	C:/My%20Web%20Sites/final/themezinho.net/unicord/version/index-2.html	(from https://themezinho.net/unicord/js/swiper.min.js)
21:04:40	37856/37856	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:37%20GMT	https://themezinho.net/unicord/GET	C:/My%20Web%20Sites/final/themezinho.net/unicord/GET.6f.delayed	(from https://themezinho.net/unicord/js/particles.min.js)
21:04:41	37914/37914	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:38%20GMT	https://themezinho.net/unicord/Error%20pJS%20-%20No%20image.src	C:/My%20Web%20Sites/final/themezinho.net/unicord/Error%20pJS%20-%20No%20image.src	(from https://themezinho.net/unicord/js/particles.min.js)
21:04:43	37993/37993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:41%20GMT	https://themezinho.net/unicord/THREE.SceneUtils%20has%20been%20moved%20to%20/examples/js/utils/SceneUtils.js	C:/My%20Web%20Sites/final/themezinho.net/unicord/THREE.SceneUtils%20has%20been%20moved%20to/examples/js/utils/SceneUtils.js	(from https://themezinho.net/unicord/js/motion.blur.js)
21:04:45	37993/37993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:42%20GMT	https://themezinho.net/unicord/THREE.LensFlare%20has%20been%20moved%20to%20/examples/js/objects/Lensflare.js	C:/My%20Web%20Sites/final/themezinho.net/unicord/THREE.LensFlare%20has%20been%20moved%20to/examples/js/objects/Lensflare.js	(from https://themezinho.net/unicord/js/motion.blur.js)
21:04:47	37962/37962	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:45%20GMT	https://themezinho.net/unicord/PIXI.mesh.RawMesh%20class%20has%20moved%20to%20PIXI.Mesh	C:/My%20Web%20Sites/final/themezinho.net/unicord/PIXI.mesh.RawMesh%20class%20has%20moved%20to%20PIXI.Mesh	(from https://themezinho.net/unicord/js/kinetic-slider.js)
21:04:49	37982/37982	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2015:34:46%20GMT	https://themezinho.net/unicord/StateSystem.setState%20has%20been%20renamed%20to%20StateSystem.set	C:/My%20Web%20Sites/final/themezinho.net/unicord/StateSystem.setState%20has%20been%20renamed%20to%20StateSystem.set	(from https://themezinho.net/unicord/js/kinetic-slider.js)
